name,team,position,situation,games_played,icetime,I_F_points,I_F_goals
Tyler Seguin,DAL,C,other,3,92,0,0
Tyler Seguin,DAL,C,all,3,3073,2,2
Tyler Seguin,DAL,C,5on5,3,2644,2,2
Tyler Seguin,DAL,C,4on5,3,129,0,0
Tyler Seguin,DAL,C,5on4,3,208,0,0
Robert Thomas,STL,C,other,33,670,0,0
Robert Thomas,STL,C,all,33,26934,12,3
Robert Thomas,STL,C,5on5,33,23158,12,3
Robert Thomas,STL,C,4on5,33,253,0,0
Robert Thomas,STL,C,5on4,33,2853,0,0
Austin Watson,OTT,L,other,34,368,0,0
Austin Watson,OTT,L,all,34,24485,10,3
Austin Watson,OTT,L,5on5,34,19758,9,3
Austin Watson,OTT,L,4on5,34,4269,1,0
Austin Watson,OTT,L,5on4,34,90,0,0
Dominic Toninato,WPG,C,other,2,0,0,0
Dominic Toninato,WPG,C,all,2,1519,1,0
Dominic Toninato,WPG,C,5on5,2,1473,1,0
Dominic Toninato,WPG,C,4on5,2,46,0,0
Dominic Toninato,WPG,C,5on4,2,0,0,0
Connor Murphy,CHI,D,other,50,1680,4,1
Connor Murphy,CHI,D,all,50,66375,15,3
Connor Murphy,CHI,D,5on5,50,56514,10,1
Connor Murphy,CHI,D,4on5,50,7797,0,0
Connor Murphy,CHI,D,5on4,50,384,1,1
Ryan O'Reilly,STL,C,other,56,4958,15,8
Ryan O'Reilly,STL,C,all,56,69764,54,24
Ryan O'Reilly,STL,C,5on5,56,50272,25,10
Ryan O'Reilly,STL,C,4on5,56,5996,2,2
Ryan O'Reilly,STL,C,5on4,56,8538,11,4
Nils Hoglander,VAN,L,other,56,1647,0,0
Nils Hoglander,VAN,L,all,56,51887,27,13
Nils Hoglander,VAN,L,5on5,56,45754,26,12
Nils Hoglander,VAN,L,4on5,56,42,0,0
Nils Hoglander,VAN,L,5on4,56,4444,1,1
Jake Guentzel,PIT,L,other,56,3168,11,6
Jake Guentzel,PIT,L,all,56,68098,57,23
Jake Guentzel,PIT,L,5on5,56,55133,29,12
Jake Guentzel,PIT,L,4on5,56,106,0,0
Jake Guentzel,PIT,L,5on4,56,9691,17,5
Dennis Cholowski,DET,D,other,16,643,0,0
Dennis Cholowski,DET,D,all,16,15268,3,1
Dennis Cholowski,DET,D,5on5,16,13162,3,1
Dennis Cholowski,DET,D,4on5,16,0,0,0
Dennis Cholowski,DET,D,5on4,16,1463,0,0
Lane Pederson,ARI,C,other,15,116,0,0
Lane Pederson,ARI,C,all,15,9969,3,1
Lane Pederson,ARI,C,5on5,15,8872,2,1
Lane Pederson,ARI,C,4on5,15,0,0,0
Lane Pederson,ARI,C,5on4,15,981,1,0
Tage Thompson,BUF,R,other,38,586,3,3
Tage Thompson,BUF,R,all,38,31630,14,8
Tage Thompson,BUF,R,5on5,38,28149,8,3
Tage Thompson,BUF,R,4on5,38,38,0,0
Tage Thompson,BUF,R,5on4,38,2857,3,2
Adam Larsson,EDM,D,other,56,1970,0,0
Adam Larsson,EDM,D,all,56,66070,10,4
Adam Larsson,EDM,D,5on5,56,56383,10,4
Adam Larsson,EDM,D,4on5,56,7622,0,0
Adam Larsson,EDM,D,5on4,56,95,0,0
Tanner Kero,DAL,C,other,39,227,0,0
Tanner Kero,DAL,C,all,39,24813,10,3
Tanner Kero,DAL,C,5on5,39,22590,8,3
Tanner Kero,DAL,C,4on5,39,673,0,0
Tanner Kero,DAL,C,5on4,39,1323,2,0
Andrej Sekera,DAL,D,other,46,269,0,0
Andrej Sekera,DAL,D,all,46,43154,5,3
Andrej Sekera,DAL,D,5on5,46,35519,5,3
Andrej Sekera,DAL,D,4on5,46,7269,0,0
Andrej Sekera,DAL,D,5on4,46,97,0,0
Corey Perry,MTL,R,other,49,995,3,2
Corey Perry,MTL,R,all,49,40391,21,9
Corey Perry,MTL,R,5on5,49,33163,11,6
Corey Perry,MTL,R,4on5,49,36,0,0
Corey Perry,MTL,R,5on4,49,6197,7,1
Jake DeBrusk,BOS,L,other,41,656,0,0
Jake DeBrusk,BOS,L,all,41,36628,14,5
Jake DeBrusk,BOS,L,5on5,41,30882,11,3
Jake DeBrusk,BOS,L,4on5,41,1726,0,0
Jake DeBrusk,BOS,L,5on4,41,3364,3,2
Evgeni Malkin,PIT,C,other,33,1338,2,1
Evgeni Malkin,PIT,C,all,33,35127,28,8
Evgeni Malkin,PIT,C,5on5,33,27736,17,3
Evgeni Malkin,PIT,C,4on5,33,39,0,0
Evgeni Malkin,PIT,C,5on4,33,6014,9,4
Mitchell Marner,TOR,R,other,55,4759,8,3
Mitchell Marner,TOR,R,all,55,74009,67,20
Mitchell Marner,TOR,R,5on5,55,53845,46,17
Mitchell Marner,TOR,R,4on5,55,6089,2,0
Mitchell Marner,TOR,R,5on4,55,9316,11,0
Daniel Carr,WSH,L,other,6,0,0,0
Daniel Carr,WSH,L,all,6,3682,1,0
Daniel Carr,WSH,L,5on5,6,3655,1,0
Daniel Carr,WSH,L,4on5,6,19,0,0
Daniel Carr,WSH,L,5on4,6,8,0,0
Garnet Hathaway,WSH,R,other,56,813,1,1
Garnet Hathaway,WSH,R,all,56,41443,18,6
Garnet Hathaway,WSH,R,5on5,56,36138,16,5
Garnet Hathaway,WSH,R,4on5,56,4381,1,0
Garnet Hathaway,WSH,R,5on4,56,111,0,0
Tim Stutzle,OTT,L,other,43,1310,0,0
Tim Stutzle,OTT,L,all,43,40429,25,8
Tim Stutzle,OTT,L,5on5,43,32292,17,5
Tim Stutzle,OTT,L,4on5,43,0,0,0
Tim Stutzle,OTT,L,5on4,43,6827,8,3
Alexander Barabanov,S.J,L,other,22,630,2,1
Alexander Barabanov,S.J,L,all,22,16251,8,3
Alexander Barabanov,S.J,L,5on5,22,13853,5,1
Alexander Barabanov,S.J,L,4on5,22,0,0,0
Alexander Barabanov,S.J,L,5on4,22,1768,1,1
Jack Rathbone,VAN,D,other,8,544,0,0
Jack Rathbone,VAN,D,all,8,7444,3,1
Jack Rathbone,VAN,D,5on5,8,6310,2,1
Jack Rathbone,VAN,D,4on5,8,31,0,0
Jack Rathbone,VAN,D,5on4,8,559,1,0
Patrick Kane,CHI,R,other,56,3160,9,1
Patrick Kane,CHI,R,all,56,74973,66,15
Patrick Kane,CHI,R,5on5,56,59084,36,11
Patrick Kane,CHI,R,4on5,56,233,0,0
Patrick Kane,CHI,R,5on4,56,12496,19,3
Rudolfs Balcers,S.J,L,other,41,406,1,1
Rudolfs Balcers,S.J,L,all,41,36199,17,8
Rudolfs Balcers,S.J,L,5on5,41,31926,15,7
Rudolfs Balcers,S.J,L,4on5,41,950,0,0
Rudolfs Balcers,S.J,L,5on4,41,2917,1,0
Chris Kreider,NYR,L,other,50,2524,2,2
Chris Kreider,NYR,L,all,50,52192,30,20
Chris Kreider,NYR,L,5on5,50,38305,15,8
Chris Kreider,NYR,L,4on5,50,1395,0,0
Chris Kreider,NYR,L,5on4,50,9968,13,10
Peyton Krebs,VGK,C,other,4,9,0,0
Peyton Krebs,VGK,C,all,4,2744,1,0
Peyton Krebs,VGK,C,5on5,4,2548,1,0
Peyton Krebs,VGK,C,4on5,4,7,0,0
Peyton Krebs,VGK,C,5on4,4,180,0,0
Tyson Barrie,EDM,D,other,56,2192,4,0
Tyson Barrie,EDM,D,all,56,71874,48,8
Tyson Barrie,EDM,D,5on5,56,58146,22,4
Tyson Barrie,EDM,D,4on5,56,372,0,0
Tyson Barrie,EDM,D,5on4,56,11164,22,4
Erik Cernak,T.B,D,other,46,2727,3,0
Erik Cernak,T.B,D,all,46,54733,18,5
Erik Cernak,T.B,D,5on5,46,44269,15,5
Erik Cernak,T.B,D,4on5,46,7168,0,0
Erik Cernak,T.B,D,5on4,46,569,0,0
Brent Burns,S.J,D,other,56,4356,5,0
Brent Burns,S.J,D,all,56,87734,29,7
Brent Burns,S.J,D,5on5,56,65675,17,5
Brent Burns,S.J,D,4on5,56,9196,1,0
Brent Burns,S.J,D,5on4,56,8507,6,2
Thomas Hickey,NYI,D,other,5,33,0,0
Thomas Hickey,NYI,D,all,5,4878,2,0
Thomas Hickey,NYI,D,5on5,5,4826,2,0
Thomas Hickey,NYI,D,4on5,5,19,0,0
Thomas Hickey,NYI,D,5on4,5,0,0,0
Dennis Gilbert,COL,D,other,3,0,0,0
Dennis Gilbert,COL,D,all,3,1209,0,0
Dennis Gilbert,COL,D,5on5,3,1080,0,0
Dennis Gilbert,COL,D,4on5,3,129,0,0
Dennis Gilbert,COL,D,5on4,3,0,0,0
Vladislav Namestnikov,DET,C,other,53,1689,6,5
Vladislav Namestnikov,DET,C,all,53,51526,17,8
Vladislav Namestnikov,DET,C,5on5,53,41991,11,3
Vladislav Namestnikov,DET,C,4on5,53,5185,0,0
Vladislav Namestnikov,DET,C,5on4,53,2661,0,0
William Borgen,BUF,D,other,10,260,0,0
William Borgen,BUF,D,all,10,9758,0,0
William Borgen,BUF,D,5on5,10,8639,0,0
William Borgen,BUF,D,4on5,10,847,0,0
William Borgen,BUF,D,5on4,10,12,0,0
Ryan Lomberg,FLA,L,other,34,172,0,0
Ryan Lomberg,FLA,L,all,34,19818,4,2
Ryan Lomberg,FLA,L,5on5,34,18671,4,2
Ryan Lomberg,FLA,L,4on5,34,905,0,0
Ryan Lomberg,FLA,L,5on4,34,70,0,0
Joel Hanley,DAL,D,other,35,155,0,0
Joel Hanley,DAL,D,all,35,27337,8,0
Joel Hanley,DAL,D,5on5,35,26277,8,0
Joel Hanley,DAL,D,4on5,35,885,0,0
Joel Hanley,DAL,D,5on4,35,20,0,0
Logan O'Connor,COL,R,other,22,55,0,0
Logan O'Connor,COL,R,all,22,14442,5,3
Logan O'Connor,COL,R,5on5,22,12060,5,3
Logan O'Connor,COL,R,4on5,22,2288,0,0
Logan O'Connor,COL,R,5on4,22,39,0,0
Andreas Athanasiou,L.A,C,other,47,1470,2,2
Andreas Athanasiou,L.A,C,all,47,42142,23,10
Andreas Athanasiou,L.A,C,5on5,47,35375,20,8
Andreas Athanasiou,L.A,C,4on5,47,105,0,0
Andreas Athanasiou,L.A,C,5on4,47,5192,1,0
Carter Verhaeghe,FLA,C,other,43,2216,5,3
Carter Verhaeghe,FLA,C,all,43,45690,36,18
Carter Verhaeghe,FLA,C,5on5,43,39398,27,13
Carter Verhaeghe,FLA,C,4on5,43,597,1,1
Carter Verhaeghe,FLA,C,5on4,43,3479,2,1
Mattias Janmark,VGK,C,other,56,1435,2,2
Mattias Janmark,VGK,C,all,56,57323,23,11
Mattias Janmark,VGK,C,5on5,56,44796,14,5
Mattias Janmark,VGK,C,4on5,56,5415,0,0
Mattias Janmark,VGK,C,5on4,56,5677,7,4
Seth Jones,CBJ,D,other,56,3491,6,2
Seth Jones,CBJ,D,all,56,84654,29,5
Seth Jones,CBJ,D,5on5,56,68678,15,1
Seth Jones,CBJ,D,4on5,56,6214,0,0
Seth Jones,CBJ,D,5on4,56,6271,8,2
Paul Byron,MTL,L,other,46,739,1,0
Paul Byron,MTL,L,all,46,35434,16,5
Paul Byron,MTL,L,5on5,46,30394,14,4
Paul Byron,MTL,L,4on5,46,4159,1,1
Paul Byron,MTL,L,5on4,46,142,0,0
Rickard Rakell,ANA,L,other,52,3122,3,2
Rickard Rakell,ANA,L,all,52,55617,28,9
Rickard Rakell,ANA,L,5on5,52,46208,21,7
Rickard Rakell,ANA,L,4on5,52,76,0,0
Rickard Rakell,ANA,L,5on4,52,6211,2,0
Conor Timmins,COL,D,other,31,497,1,0
Conor Timmins,COL,D,all,31,25209,7,0
Conor Timmins,COL,D,5on5,31,23597,6,0
Conor Timmins,COL,D,4on5,31,778,0,0
Conor Timmins,COL,D,5on4,31,337,0,0
Jake McCabe,BUF,D,other,13,292,0,0
Jake McCabe,BUF,D,all,13,14962,3,1
Jake McCabe,BUF,D,5on5,13,12892,3,1
Jake McCabe,BUF,D,4on5,13,1707,0,0
Jake McCabe,BUF,D,5on4,13,71,0,0
Byron Froese,CGY,C,other,6,124,0,0
Byron Froese,CGY,C,all,6,2998,1,1
Byron Froese,CGY,C,5on5,6,2400,1,1
Byron Froese,CGY,C,4on5,6,474,0,0
Byron Froese,CGY,C,5on4,6,0,0,0
Greg McKegg,BOS,C,other,5,12,0,0
Greg McKegg,BOS,C,all,5,2872,1,1
Greg McKegg,BOS,C,5on5,5,2853,1,1
Greg McKegg,BOS,C,4on5,5,7,0,0
Greg McKegg,BOS,C,5on4,5,0,0,0
Michael Raffl,WSH,L,other,44,518,0,0
Michael Raffl,WSH,L,all,44,34987,11,4
Michael Raffl,WSH,L,5on5,44,31179,11,4
Michael Raffl,WSH,L,4on5,44,2587,0,0
Michael Raffl,WSH,L,5on4,44,703,0,0
Kirby Dach,CHI,C,other,18,922,1,0
Kirby Dach,CHI,C,all,18,20057,10,2
Kirby Dach,CHI,C,5on5,18,14524,7,1
Kirby Dach,CHI,C,4on5,18,1276,0,0
Kirby Dach,CHI,C,5on4,18,3335,1,1
Luke Kunin,NSH,C,other,38,595,0,0
Luke Kunin,NSH,C,all,38,31907,19,10
Luke Kunin,NSH,C,5on5,38,29040,19,10
Luke Kunin,NSH,C,4on5,38,796,0,0
Luke Kunin,NSH,C,5on4,38,1476,0,0
Louie Belpedio,MIN,D,other,1,0,0,0
Louie Belpedio,MIN,D,all,1,838,0,0
Louie Belpedio,MIN,D,5on5,1,709,0,0
Louie Belpedio,MIN,D,4on5,1,128,0,0
Louie Belpedio,MIN,D,5on4,1,1,0,0
Cole Smith,NSH,L,other,1,0,0,0
Cole Smith,NSH,L,all,1,357,0,0
Cole Smith,NSH,L,5on5,1,357,0,0
Cole Smith,NSH,L,4on5,1,0,0,0
Cole Smith,NSH,L,5on4,1,0,0,0
Zach Aston-Reese,PIT,L,other,45,814,3,1
Zach Aston-Reese,PIT,L,all,45,39482,15,9
Zach Aston-Reese,PIT,L,5on5,45,33733,11,7
Zach Aston-Reese,PIT,L,4on5,45,4807,1,1
Zach Aston-Reese,PIT,L,5on4,45,128,0,0
Chris Tierney,OTT,C,other,55,829,3,2
Chris Tierney,OTT,C,all,55,49467,19,6
Chris Tierney,OTT,C,5on5,55,41931,15,4
Chris Tierney,OTT,C,4on5,55,6319,1,0
Chris Tierney,OTT,C,5on4,55,388,0,0
Zach Senyshyn,BOS,R,other,8,74,0,0
Zach Senyshyn,BOS,R,all,8,4853,0,0
Zach Senyshyn,BOS,R,5on5,8,4760,0,0
Zach Senyshyn,BOS,R,4on5,8,13,0,0
Zach Senyshyn,BOS,R,5on4,8,6,0,0
Garrett Pilon,WSH,C,other,1,14,0,0
Garrett Pilon,WSH,C,all,1,640,0,0
Garrett Pilon,WSH,C,5on5,1,584,0,0
Garrett Pilon,WSH,C,4on5,1,27,0,0
Garrett Pilon,WSH,C,5on4,1,15,0,0
Nick Leddy,NYI,D,other,56,2616,2,1
Nick Leddy,NYI,D,all,56,72539,31,2
Nick Leddy,NYI,D,5on5,56,61866,18,0
Nick Leddy,NYI,D,4on5,56,1015,0,0
Nick Leddy,NYI,D,5on4,56,7042,10,1
Josh Dunne,CBJ,C,other,6,0,0,0
Josh Dunne,CBJ,C,all,6,3739,0,0
Josh Dunne,CBJ,C,5on5,6,3729,0,0
Josh Dunne,CBJ,C,4on5,6,2,0,0
Josh Dunne,CBJ,C,5on4,6,8,0,0
Jean-Gabriel Pageau,NYI,C,other,54,2191,1,0
Jean-Gabriel Pageau,NYI,C,all,54,54384,28,14
Jean-Gabriel Pageau,NYI,C,5on5,54,42504,14,7
Jean-Gabriel Pageau,NYI,C,4on5,54,4044,2,2
Jean-Gabriel Pageau,NYI,C,5on4,54,5645,8,5
Kevin Czuczman,PIT,D,other,2,23,0,0
Kevin Czuczman,PIT,D,all,2,1398,0,0
Kevin Czuczman,PIT,D,5on5,2,1218,0,0
Kevin Czuczman,PIT,D,4on5,2,37,0,0
Kevin Czuczman,PIT,D,5on4,2,120,0,0
Erik Brannstrom,OTT,D,other,30,730,1,0
Erik Brannstrom,OTT,D,all,30,29444,13,2
Erik Brannstrom,OTT,D,5on5,30,24506,9,1
Erik Brannstrom,OTT,D,4on5,30,1068,0,0
Erik Brannstrom,OTT,D,5on4,30,3140,3,1
Chris Wagner,BOS,R,other,41,226,1,0
Chris Wagner,BOS,R,all,41,28764,5,2
Chris Wagner,BOS,R,5on5,41,24825,3,1
Chris Wagner,BOS,R,4on5,41,3626,1,1
Chris Wagner,BOS,R,5on4,41,87,0,0
Nathan Bastian,N.J,R,other,41,621,0,0
Nathan Bastian,N.J,R,all,41,31047,10,3
Nathan Bastian,N.J,R,5on5,41,27169,10,3
Nathan Bastian,N.J,R,4on5,41,2905,0,0
Nathan Bastian,N.J,R,5on4,41,352,0,0
Jonas Brodin,MIN,D,other,53,3131,6,5
Jonas Brodin,MIN,D,all,53,71367,23,9
Jonas Brodin,MIN,D,5on5,53,58990,15,3
Jonas Brodin,MIN,D,4on5,53,6499,0,0
Jonas Brodin,MIN,D,5on4,53,2747,2,1
John Klingberg,DAL,D,other,53,2746,4,1
John Klingberg,DAL,D,all,53,72177,36,7
John Klingberg,DAL,D,5on5,53,59926,15,4
John Klingberg,DAL,D,4on5,53,574,0,0
John Klingberg,DAL,D,5on4,53,8931,15,2
Tomas Jurco,VGK,R,other,8,240,0,0
Tomas Jurco,VGK,R,all,8,4300,1,0
Tomas Jurco,VGK,R,5on5,8,4055,1,0
Tomas Jurco,VGK,R,4on5,8,5,0,0
Tomas Jurco,VGK,R,5on4,8,0,0,0
Riley Stillman,CHI,D,other,21,412,0,0
Riley Stillman,CHI,D,all,21,19300,1,1
Riley Stillman,CHI,D,5on5,21,17632,1,1
Riley Stillman,CHI,D,4on5,21,1240,0,0
Riley Stillman,CHI,D,5on4,21,16,0,0
Cameron Hughes,BOS,C,other,1,0,0,0
Cameron Hughes,BOS,C,all,1,965,0,0
Cameron Hughes,BOS,C,5on5,1,876,0,0
Cameron Hughes,BOS,C,4on5,1,89,0,0
Cameron Hughes,BOS,C,5on4,1,0,0,0
Brandon Pirri,CHI,C,other,1,0,0,0
Brandon Pirri,CHI,C,all,1,689,0,0
Brandon Pirri,CHI,C,5on5,1,649,0,0
Brandon Pirri,CHI,C,4on5,1,0,0,0
Brandon Pirri,CHI,C,5on4,1,40,0,0
Wade Allison,PHI,R,other,14,168,1,1
Wade Allison,PHI,R,all,14,10863,7,4
Wade Allison,PHI,R,5on5,14,9283,5,2
Wade Allison,PHI,R,4on5,14,11,0,0
Wade Allison,PHI,R,5on4,14,1401,1,1
Sam Gagner,DET,C,other,42,1492,5,3
Sam Gagner,DET,C,all,42,38809,15,7
Sam Gagner,DET,C,5on5,42,29470,9,3
Sam Gagner,DET,C,4on5,42,3052,0,0
Sam Gagner,DET,C,5on4,42,4795,1,1
Drew O'Connor,PIT,L,other,10,16,0,0
Drew O'Connor,PIT,L,all,10,5372,1,0
Drew O'Connor,PIT,L,5on5,10,4418,1,0
Drew O'Connor,PIT,L,4on5,10,151,0,0
Drew O'Connor,PIT,L,5on4,10,787,0,0
Brinson Pasichnuk,S.J,D,other,4,21,0,0
Brinson Pasichnuk,S.J,D,all,4,2789,0,0
Brinson Pasichnuk,S.J,D,5on5,4,2768,0,0
Brinson Pasichnuk,S.J,D,4on5,4,0,0,0
Brinson Pasichnuk,S.J,D,5on4,4,0,0,0
Mathieu Perreault,WPG,L,other,56,535,1,0
Mathieu Perreault,WPG,L,all,56,39302,19,9
Mathieu Perreault,WPG,L,5on5,56,33614,14,7
Mathieu Perreault,WPG,L,4on5,56,0,0,0
Mathieu Perreault,WPG,L,5on4,56,5153,4,2
Kyle Burroughs,COL,D,other,5,26,0,0
Kyle Burroughs,COL,D,all,5,3024,1,0
Kyle Burroughs,COL,D,5on5,5,2825,1,0
Kyle Burroughs,COL,D,4on5,5,164,0,0
Kyle Burroughs,COL,D,5on4,5,9,0,0
Sidney Crosby,PIT,C,other,55,3341,13,8
Sidney Crosby,PIT,C,all,55,67314,62,24
Sidney Crosby,PIT,C,5on5,55,53962,27,11
Sidney Crosby,PIT,C,4on5,55,459,0,0
Sidney Crosby,PIT,C,5on4,55,9552,21,5
Sam Bennett,FLA,C,other,48,1176,1,1
Sam Bennett,FLA,C,all,48,41533,27,10
Sam Bennett,FLA,C,5on5,48,34629,22,7
Sam Bennett,FLA,C,4on5,48,2589,0,0
Sam Bennett,FLA,C,5on4,48,3139,3,1
Roman Josi,NSH,D,other,48,3077,4,2
Roman Josi,NSH,D,all,48,70036,33,8
Roman Josi,NSH,D,5on5,48,57227,14,4
Roman Josi,NSH,D,4on5,48,1426,1,0
Roman Josi,NSH,D,5on4,48,8306,13,1
Luca Sbisa,NSH,D,other,1,0,0,0
Luca Sbisa,NSH,D,all,1,718,0,0
Luca Sbisa,NSH,D,5on5,1,672,0,0
Luca Sbisa,NSH,D,4on5,1,46,0,0
Luca Sbisa,NSH,D,5on4,1,0,0,0
Trevor Moore,L.A,C,other,56,1677,2,1
Trevor Moore,L.A,C,all,56,48847,23,10
Trevor Moore,L.A,C,5on5,56,40376,17,6
Trevor Moore,L.A,C,4on5,56,4542,2,2
Trevor Moore,L.A,C,5on4,56,2252,2,1
Taro Hirose,DET,L,other,6,41,0,0
Taro Hirose,DET,L,all,6,5135,2,0
Taro Hirose,DET,L,5on5,6,3760,2,0
Taro Hirose,DET,L,4on5,6,0,0,0
Taro Hirose,DET,L,5on4,6,1334,0,0
Tony DeAngelo,NYR,D,other,6,186,0,0
Tony DeAngelo,NYR,D,all,6,6806,1,0
Tony DeAngelo,NYR,D,5on5,6,5392,0,0
Tony DeAngelo,NYR,D,4on5,6,4,0,0
Tony DeAngelo,NYR,D,5on4,6,1224,1,0
Frank Vatrano,FLA,C,other,56,980,3,2
Frank Vatrano,FLA,C,all,56,48769,26,18
Frank Vatrano,FLA,C,5on5,56,42292,18,13
Frank Vatrano,FLA,C,4on5,56,397,0,0
Frank Vatrano,FLA,C,5on4,56,5100,3,1
Robert Bortuzzo,STL,D,other,40,542,0,0
Robert Bortuzzo,STL,D,all,40,33996,5,1
Robert Bortuzzo,STL,D,5on5,40,29624,5,1
Robert Bortuzzo,STL,D,4on5,40,3773,0,0
Robert Bortuzzo,STL,D,5on4,40,57,0,0
Ondrej Palat,T.B,L,other,55,3236,3,1
Ondrej Palat,T.B,L,all,55,57530,46,15
Ondrej Palat,T.B,L,5on5,55,44348,23,7
Ondrej Palat,T.B,L,4on5,55,217,0,0
Ondrej Palat,T.B,L,5on4,55,9729,20,7
Brendan Gallagher,MTL,R,other,35,1014,1,0
Brendan Gallagher,MTL,R,all,35,31503,23,14
Brendan Gallagher,MTL,R,5on5,35,26608,19,11
Brendan Gallagher,MTL,R,4on5,35,29,0,0
Brendan Gallagher,MTL,R,5on4,35,3852,3,3
Quinton Byfield,L.A,C,other,6,521,0,0
Quinton Byfield,L.A,C,all,6,5401,1,0
Quinton Byfield,L.A,C,5on5,6,4310,1,0
Quinton Byfield,L.A,C,4on5,6,77,0,0
Quinton Byfield,L.A,C,5on4,6,493,0,0
Sheldon Rempal,CAR,R,other,3,0,0,0
Sheldon Rempal,CAR,R,all,3,1493,0,0
Sheldon Rempal,CAR,R,5on5,3,1481,0,0
Sheldon Rempal,CAR,R,4on5,3,12,0,0
Sheldon Rempal,CAR,R,5on4,3,0,0,0
Marcus Pettersson,PIT,D,other,47,521,0,0
Marcus Pettersson,PIT,D,all,47,46488,9,2
Marcus Pettersson,PIT,D,5on5,47,43209,9,2
Marcus Pettersson,PIT,D,4on5,47,2030,0,0
Marcus Pettersson,PIT,D,5on4,47,728,0,0
Otto Leskinen,MTL,D,other,1,0,0,0
Otto Leskinen,MTL,D,all,1,983,0,0
Otto Leskinen,MTL,D,5on5,1,983,0,0
Otto Leskinen,MTL,D,4on5,1,0,0,0
Otto Leskinen,MTL,D,5on4,1,0,0,0
Tanner Pearson,VAN,L,other,51,2650,1,1
Tanner Pearson,VAN,L,all,51,52316,18,10
Tanner Pearson,VAN,L,5on5,51,41344,13,7
Tanner Pearson,VAN,L,4on5,51,3105,1,0
Tanner Pearson,VAN,L,5on4,51,5217,3,2
Pat Maroon,T.B,L,other,55,855,0,0
Pat Maroon,T.B,L,all,55,38138,19,4
Pat Maroon,T.B,L,5on5,55,32398,15,2
Pat Maroon,T.B,L,4on5,55,0,0,0
Pat Maroon,T.B,L,5on4,55,4885,4,2
Alex Tuch,VGK,R,other,55,1776,6,4
Alex Tuch,VGK,R,all,55,55527,33,18
Alex Tuch,VGK,R,5on5,55,44867,22,12
Alex Tuch,VGK,R,4on5,55,2472,0,0
Alex Tuch,VGK,R,5on4,55,6412,4,2
Gabriel Vilardi,L.A,C,other,54,1988,1,0
Gabriel Vilardi,L.A,C,all,54,47797,23,10
Gabriel Vilardi,L.A,C,5on5,54,38840,18,7
Gabriel Vilardi,L.A,C,4on5,54,751,0,0
Gabriel Vilardi,L.A,C,5on4,54,6218,4,3
Neal Pionk,WPG,D,other,54,2522,6,1
Neal Pionk,WPG,D,all,54,71128,32,3
Neal Pionk,WPG,D,5on5,54,59662,16,1
Neal Pionk,WPG,D,4on5,54,2398,0,0
Neal Pionk,WPG,D,5on4,54,6546,10,1
Morgan Geekie,CAR,C,other,36,334,0,0
Morgan Geekie,CAR,C,all,36,21140,9,3
Morgan Geekie,CAR,C,5on5,36,18468,7,1
Morgan Geekie,CAR,C,4on5,36,207,0,0
Morgan Geekie,CAR,C,5on4,36,2131,2,2
Alex Goligoski,ARI,D,other,56,3331,1,0
Alex Goligoski,ARI,D,all,56,77302,22,3
Alex Goligoski,ARI,D,5on5,56,61246,14,3
Alex Goligoski,ARI,D,4on5,56,9590,0,0
Alex Goligoski,ARI,D,5on4,56,3135,7,0
Pierre Engvall,TOR,L,other,42,336,0,0
Pierre Engvall,TOR,L,all,42,30062,12,7
Pierre Engvall,TOR,L,5on5,42,28141,12,7
Pierre Engvall,TOR,L,4on5,42,1375,0,0
Pierre Engvall,TOR,L,5on4,42,210,0,0
Carl Hagelin,WSH,L,other,56,1251,3,1
Carl Hagelin,WSH,L,all,56,47381,16,6
Carl Hagelin,WSH,L,5on5,56,37470,12,4
Carl Hagelin,WSH,L,4on5,56,8504,1,1
Carl Hagelin,WSH,L,5on4,56,156,0,0
Nolan Patrick,PHI,C,other,52,1047,0,0
Nolan Patrick,PHI,C,all,52,41405,9,4
Nolan Patrick,PHI,C,5on5,52,34338,6,2
Nolan Patrick,PHI,C,4on5,52,1048,0,0
Nolan Patrick,PHI,C,5on4,52,4972,3,2
Brett Kulak,MTL,D,other,46,726,0,0
Brett Kulak,MTL,D,all,46,44473,8,2
Brett Kulak,MTL,D,5on5,46,43603,8,2
Brett Kulak,MTL,D,4on5,46,67,0,0
Brett Kulak,MTL,D,5on4,46,77,0,0
Nathan Walker,STL,L,other,8,170,0,0
Nathan Walker,STL,L,all,8,6479,1,1
Nathan Walker,STL,L,5on5,8,6147,1,1
Nathan Walker,STL,L,4on5,8,151,0,0
Nathan Walker,STL,L,5on4,8,11,0,0
Rocco Grimaldi,NSH,R,other,40,752,1,0
Rocco Grimaldi,NSH,R,all,40,30705,13,10
Rocco Grimaldi,NSH,R,5on5,40,28204,11,9
Rocco Grimaldi,NSH,R,4on5,40,975,1,1
Rocco Grimaldi,NSH,R,5on4,40,774,0,0
Jason Dickinson,DAL,C,other,51,1015,4,2
Jason Dickinson,DAL,C,all,51,49547,15,7
Jason Dickinson,DAL,C,5on5,51,43030,10,5
Jason Dickinson,DAL,C,4on5,51,4982,0,0
Jason Dickinson,DAL,C,5on4,51,520,1,0
Derek Grant,ANA,C,other,46,1379,3,1
Derek Grant,ANA,C,all,46,40187,15,6
Derek Grant,ANA,C,5on5,46,31158,12,5
Derek Grant,ANA,C,4on5,46,7189,0,0
Derek Grant,ANA,C,5on4,46,461,0,0
